    0,    0,    0,
    3,    3,   26,
    2,    0,   67,
    0,    0,  140,
    0,    0,  243,
    0,    0,  364,
    0,    0,  508,
    0,    0,  666,
    0,    0,  823,
    0,    0,  974,
    0,    0, 1119,
    0,    0, 1263,
    0,    0, 1407,
    0,    0, 1552,
    0,    0, 1698,
    0,    0, 1842,
    0,    0, 1983,
    1,   31,   11,
    0,   30,   54,
    0,   25,  128,
    0,   14,  239,
    0,    1,  381,
    0,    0,  550,
    0,    0,  743,
    0,    0,  951,
    0,    0, 1158,
    0,    0, 1341,
    0,    0, 1508,
    0,    0, 1662,
    0,    0, 1809,
    0,    0, 4095,
    0,    0, 4095,
    0,    0, 4095,
    0,    0, 4095,
    0,  136,    1,
    0,  137,   60,
    0,  131,  171,
    0,  113,  321,
    0,   73,  508,
    0,   12,  728,
    0,    0,  969,
    0,    0, 1224,
    0,    0, 1478,
    0,    0, 1704,
    0,    0, 1893,
    0,    0, 2059,
    0,    0, 2206,
    0,    0, 4095,
    0,    0, 4095,
    0,    0, 4095,
    0,    0, 4095,
    0,  325,    0,
    0,  329,   27,
    0,  324,  172,
    0,  315,  372,
    0,  277,  608,
    0,  178,  874,
    0,   25, 1161,
    0,    0, 1459,
    0,    0, 1756,
    0,    0, 4095,
    0,    0, 4095,
    0,    0, 4095,
    0,    0, 4095,
    0,    0, 4095,
    0,    0, 4095,
    0,    0, 4095,
    0,    0, 4095,
    0,  592,    0,
    0,  606,    0,
    0,  606,   98,
    0,  619,  364,
    0,  607,  663,
    0,  541,  979,
    0,  396, 1311,
    0,  123, 1651,
    0,    0, 1985,
    0,    0, 4095,
    0,    0, 4095,
    0,    0, 4095,
    0,    0, 4095,
    0,    0, 4095,
    0,    0, 4095,
    0,    0, 4095,
    0,    0, 4095,
    0,  929,    0,
    0,  964,    0,
    0,  985,    6,
    0, 1010,  277,
    0, 1015,  675,
    0,  980, 4095,
    0,  902, 4095,
    0,  754, 4095,
    0,  466, 4095,
    0,  119, 4095,
    0,    0, 4095,
    0,    0, 4095,
    0,    0, 4095,
    0,    0, 4095,
    0,    0, 4095,
    0,    0, 4095,
    0,    0, 4095,
    0, 1342,    0,
    0, 1398,    0,
    0, 1440,    0,
    0, 1470,   79,
    0, 1481,  620,
    0, 1466, 4095,
    0, 1420, 4095,
    0, 1320, 4095,
    0, 1171, 4095,
    0,  964, 4095,
    0,  635, 4095,
    0,  324, 4095,
    0,    5, 4095,
    0,    0, 4095,
    0,    0, 4095,
    0,    0, 4095,
    0,    0, 4095,
    0, 1778,    0,
    0, 4095,    0,
    0, 4095,    0,
    0, 4095,    0,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 1715, 4095,
    0, 1589, 4095,
    0, 1435, 4095,
    0, 1262, 4095,
    0, 1063, 4095,
    0,  820, 4095,
    0,  483, 4095,
    0,  366, 4095,
    0,  210, 4095,
    0, 4095,    0,
    0, 4095,    0,
    0, 4095,    0,
    0, 4095,    0,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 1883, 4095,
    0, 1757, 4095,
    0, 1629, 4095,
    0, 1501, 4095,
    0, 1390, 4095,
    0, 1276, 4095,
    0, 4095,    0,
    0, 4095,    0,
    0, 4095,    0,
    0, 4095,    0,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 2130, 4095,
    0, 2061, 4095,
    0, 2058, 4095,
    0, 4095,    0,
    0, 4095,    0,
    0, 4095,    0,
    0, 4095,    0,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095,    0,
    0, 4095,    0,
    0, 4095,    0,
    0, 4095,    7,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095,    0,
    0, 4095,    0,
    0, 4095,    0,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095,    0,
    0, 4095,    0,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095,    9,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 1271,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 3474,
    0, 4095, 3684,
    0, 4095, 3883,
    0, 4095, 4060,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
   42,    7,    4,
   29,    0,   23,
   47,    0,   57,
   64,    0,  110,
   73,    0,  177,
   68,    0,  264,
   52,    0, 4095,
   21,    0, 4095,
    2,    0, 4095,
    0,    0, 4095,
    0,    0, 4095,
    0,    0, 4095,
    0,    0, 4095,
    0,    0, 4095,
    0,    0, 4095,
    0,    0, 4095,
    0,    0, 4095,
   63,   39,    1,
   33,   33,   33,
   40,   22,   86,
   38,    6,  158,
   25,    0,  249,
    6,    0, 4095,
    2,    0, 4095,
    0,    0, 4095,
    0,    0, 4095,
    0,    0, 4095,
    0,    0, 4095,
    0,    0, 4095,
    0,    0, 4095,
    0,    0, 4095,
    0,    0, 4095,
    0,    0, 4095,
    0,    0, 4095,
   36,  157,    0,
    7,  154,   26,
    3,  139,   99,
    0,  112,  193,
    0,   54, 4095,
    0,    1, 4095,
    0,    0, 4095,
    0,    0, 4095,
    0,    0, 4095,
    0,    0, 4095,
    0,    0, 4095,
    0,    0, 4095,
    0,    0, 4095,
    0,    0, 4095,
    0,    0, 4095,
    0,    0, 4095,
    0,    0, 4095,
    0,  351,    0,
    0,  357,    3,
    0,  349,   86,
    0,  331,  209,
    0,  277, 4095,
    0,  142, 4095,
    0,    1, 4095,
    0,    0, 4095,
    0,    0, 4095,
    0,    0, 4095,
    0,    0, 4095,
    0,    0, 4095,
    0,    0, 4095,
    0,    0, 4095,
    0,    0, 4095,
    0,    0, 4095,
    0,    0, 4095,
    0,  632,    0,
    0,  651,    0,
    0,  651,   33,
    0,  653,  191,
    0,  629, 4095,
    0,  550, 4095,
    0,  363, 4095,
    0,   73, 4095,
    0,    0, 4095,
    0,    0, 4095,
    0,    0, 4095,
    0,    0, 4095,
    0,    0, 4095,
    0,    0, 4095,
    0,    0, 4095,
    0,    0, 4095,
    0,    0, 4095,
    0,  999,    0,
    0, 1033,    0,
    0, 1056,    0,
    0, 1069,  121,
    0, 1063, 4095,
    0, 1019, 4095,
    0,  928, 4095,
    0,  750, 4095,
    0,  411, 4095,
    0,   29, 4095,
    0,    0, 4095,
    0,    0, 4095,
    0,    0, 4095,
    0,    0, 4095,
    0,    0, 4095,
    0,    0, 4095,
    0,    0, 4095,
    0, 1438,    0,
    0, 1489,    0,
    0, 1525,    0,
    0, 1545,   14,
    0, 1545, 4095,
    0, 1523, 4095,
    0, 1467, 4095,
    0, 1356, 4095,
    0, 1190, 4095,
    0,  939, 4095,
    0,  518, 4095,
    0,  182, 4095,
    0,    0, 4095,
    0,    0, 4095,
    0,    0, 4095,
    0,    0, 4095,
    0,    0, 4095,
    0, 4095,    0,
    0, 4095,    0,
    0, 4095,    0,
    0, 4095,    0,
    0, 4095,  212,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 1629, 4095,
    0, 1451, 4095,
    0, 1240, 4095,
    0,  988, 4095,
    0,  646, 4095,
    0,  420, 4095,
    0,  270, 4095,
    0,   14, 4095,
    0, 4095,    0,
    0, 4095,    0,
    0, 4095,    0,
    0, 4095,    0,
    0, 4095,   70,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 1918, 4095,
    0, 1768, 4095,
    0, 1621, 4095,
    0, 1475, 4095,
    0, 1374, 4095,
    0, 1368, 4095,
    0, 4095,    0,
    0, 4095,    0,
    0, 4095,    0,
    0, 4095,    0,
    0, 4095,   10,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 2158, 4095,
    0, 2153, 4095,
    0, 2171, 4095,
    0, 4095,    0,
    0, 4095,    0,
    0, 4095,    0,
    0, 4095,    0,
    0, 4095,   62,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095,    0,
    0, 4095,    0,
    0, 4095,    0,
    0, 4095,    0,
    0, 4095,  317,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095,    0,
    0, 4095,    0,
    0, 4095,    0,
    0, 4095,   71,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095,    0,
    0, 4095,    0,
    0, 4095,   52,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095,    2,
    0, 4095,  199,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
    0, 4095, 4095,
  128,    1,    4,
   86,    0,   42,
  137,    0,  105,
  177,    0,  192,
  207,    0,  299,
  227,    0,  438,
  226,    0, 4095,
  194,    0, 4095,
  139,    0, 4095,
   70,    0, 4095,
   10,    0, 4095,
    1,    0, 4095,
    0,    0, 4095,
    0,    0, 4095,
    0,    0, 4095,
    0,    0, 4095,
    0,    0, 4095,
  191,   41,    0,
  113,   30,   44,
  163,   13,  134,
  192,    0,  248,
  206,    0,  390,
  203,    0, 4095,
  165,    0, 4095,
   92,    0, 4095,
   16,    0, 4095,
