    0,    0,    0,
 2696,   65,   65,
 2685,   70,   70,
 2825,   76,   76,
 3055,   81,   81,
 3326,   88,   88,
 3606,   94,   94,
 3873, 1713,  101,
 4086, 1834,  108,
 4192, 1964,  116,
 4219, 2095,  123,
 4195, 2233,  131,
 4145, 2377,  140,
 4083, 2523,  148,
 4020, 2678,  158,
 3965, 2835,  167,
 3931,  176,  176,
  191, 1658,  195,
 2757, 1706,  201,
 2734, 1758,  207,
 2869, 1813,  213,
 3096, 1871,  220,
 3365, 1933,  227,
 3641, 1998,  235,
 3903, 2066,  243,
 4109, 2137,  251,
 4209, 2211,  260,
 4230, 2288,  269,
 4203, 2368,  279,
 4151, 2451,  288,
 4087, 2536, 5071,
 4023, 2624, 5248,
 3967, 2714, 5429,
 3931, 2808, 5615,
  198, 1994,  352,
 2826, 2034,  359,
 2788, 2077,  367,
 2919, 2123,  375,
 3142, 2170,  383,
 3407, 2221,  392,
 3679, 2273,  401,
 3935, 2327,  411,
 4134, 2384,  421,
 4226, 2444,  431,
 4242, 2505,  442,
 4212, 2569,  453,
 4157, 2634,  465,
 4091, 2702, 8105,
 4025, 2772, 8316,
 3968, 2843, 8529,
 3931, 2917, 8750,
  206, 2306,  543,
 2903, 2345,  552,
 2849, 2385,  561,
 2973, 2428,  571,
 3192, 2473,  582,
 3452, 2520,  593,
 3719, 2568,  604,
 3970, 2618,  616,
 4159, 2670,  628,
 4245, 2725,10901,
 4255, 2781,11124,
 4221, 2839,11355,
 4163, 2899,11594,
 4095, 2959,11837,
 4028, 3021,12086,
 3969, 3086,12345,
 3931, 3152,12607,
  215, 2656,  781,
 2987, 2695,  793,
 2915, 2736,  805,
 3032, 2779,  817,
 3246, 2823,  830,
 3501, 2869,  844,
 3762, 2916,  858,
 4006, 2964,  872,
 4186, 3015,  887,
 4264, 3067,15334,
 4268, 3120,15599,
 4230, 3174,15871,
 4169, 3230,16149,
 4099, 3286,16432,
 4030, 3344,16720,
 3970, 3403,17015,
 3931, 3462,17312,
 3810, 3045, 1075,
 3079, 3084, 1088,
 2987, 3124, 1102,
 3095, 3165, 1117,
 3303, 3207, 1132,
 3551, 3251,19504,
 3806, 3296,19775,
 4043, 3342,20051,
 4214, 3389,20333,
 4283, 3437,20623,
 4282, 3486,20914,
 4239, 3535,21212,
 4175, 3586,21516,
 4104, 3637,21822,
 4033, 3689,22133,
 3971, 3742,22449,
 3931, 3794,22765,
 3983, 3440, 1417,
 3178, 3477, 1432,
 3063, 3514, 1447,
 3162, 3552, 1463,
 3363, 3591, 1479,
 3605, 3631,25416,
 3853, 3672,25705,
 4083, 3714,25995,
 4242, 3756,26291,
 4303, 3799,26592,
 4295, 3842,26896,
 4249, 3886,27203,
 4182, 3931,27514,
 4108, 3975,27825,
 4035, 4020,28137,
 3973, 4065,28454,
 3931, 4110,28771,
 4172, 3813, 1794,
 3283, 3845,30762,
 3144, 3878,31027,
 3233, 3912,31297,
 3426, 3947,31573,
 3660, 3982,31853,
 3901, 4017,32137,
 4122, 4053,32425,
 4271, 4089,32713,
 4323, 4126,33006,
 4309, 4163,33302,
 4258, 4199,33595,
 4189, 4236,33889,
 4112, 4273,34185,
 4038, 4310,34480,
 3974, 4346,34772,
 3931, 4383,35065,
 4365, 4126, 2184,
 3393, 4152,37365,
 3230, 4178,37600,
 3307, 4204,37837,
 3492, 4231,38076,
 3718, 4257,38316,
 3950, 4284,38560,
 4162, 4311,38798,
 4300, 4338,39041,
 4343, 4364,39280,
 4323, 4391,39521,
 4268, 4418,39759,
 4195, 4444,39998,
 4117, 4470,40232,
 4041, 4496,40465,
 3975, 4521,40692,
 3931, 4547,40922,
 4569, 4304,43038,
 3510, 4322,43220,
 3319, 4340,43404,
 3384, 4359,43589,
 3559, 4377,43775,
 3776, 4396,43961,
 3999, 4415,44146,
 4203, 4433,44331,
 4328, 4452,44517,
 4363, 4470,44700,
 4337, 4488,44884,
 4277, 4506,45063,
 4201, 4524,45242,
 4121, 4542,45421,
 4043, 4559,45595,
 3977, 4577,45769,
 3931, 4594,45940,
 4785, 4370,48066,
 3632, 4382,48207,
 3411, 4395,48344,
 3463, 4408,48484,
 3628, 4420,48624,
 3836, 4433,48763,
 4050, 4446,48901,
 4244, 4458,49042,
 4357, 4471,49179,
 4382, 4483,49317,
 4350, 4496,49452,
 4286, 4508,49587,
 4208, 4520,49721,
 4125, 4532,49851,
 4046, 4544,49982,
 3978, 4555,50109,
 3931, 4567,50236,
 5005, 4366,52390,
 3756, 4375,52495,
 3507, 4383,52599,
 3544, 4392,52702,
 3698, 4401,52808,
 3896, 4409,52912,
 4101, 4418,53016,
 4284, 4427,53120,
 4385, 4435,53222,
 4402, 4444,53323,
 4363, 4452,53423,
 4296, 4460,53523,
 4214, 4468,53620,
 4129, 4476,53717,
 4048, 4484,53812,
 3979, 4492,53906,
 3931, 4500,53995,
 5235, 4324,56208,
 3885, 4330,56287,
 3606, 4336,56362,
 3627, 4341,56439,
 3770, 4347,56516,
 3956, 4353,56592,
 4151, 4359,56668,
 4324, 4365,56744,
 4413, 4371,56817,
 4421, 4376,56893,
 4377, 4382,56965,
 4304, 4387,57036,
 4220, 4393,57107,
 4133, 4398,57177,
 4051, 4403,57244,
 3980, 4408,57310,
 3931, 4413,57374,
 5470, 4263,59683,
 4016, 4267,59738,
 3705, 4271,59793,
 3711, 4275,59847,
 3841, 4279,59901,
 4017, 4282,59953,
 4201, 4286,60007,
 4363, 4290,60060,
 4440, 4294,60113,
 4439, 4297,60165,
 4389, 4301,60215,
 4313, 4305,60264,
 4226, 4308,60313,
 4137, 4311,60361,
 4053, 4315,60407,
